94.052	94.914	95.997	93.727	96.558	95.644	97.695	97.632	94.781	93.436	92.671	87.588	94.941	97.517	91.021	93.36	98.597	96.823	99.858	100.59	108.75	99.604
94.717	96.52	96.703	93.812	96.852	95.007	95.636	96.348	96.172	92.333	92.934	86.161	96.088	96.443	89.82	93.353	99.069	96.268	100.02	99.081	106.94	98.833
94.394	95.722	97.399	93.241	97.448	96.474	98.348	97.609	95.528	92.868	93.559	86.817	95.634	97.678	90.735	93.686	99.684	97.617	99.21	99.915	109.08	99.389
94.216	96.042	97.183	93.273	97.195	96.751	98.338	98.651	97.249	93.887	93.716	87.644	96.916	97.873	90.959	94.629	99.003	97.43	98.151	102.31	109.69	98.145
95.592	96.237	97.743	93.268	97.962	97.138	97.412	99.004	95.909	93.234	94.629	87.431	96.288	98.49	92.548	94.301	100.26	98.34	99.192	99.279	109.8	98.956
94.246	96.201	96.952	93.552	98.179	96.817	99.085	99.107	97.578	93.816	94.228	87.459	98.256	99.101	92.659	94.635	100.03	98.832	97.096	99.286	111.36	98.91
94.466	95.876	96.775	93.266	98.113	99.141	98.799	100.58	97.026	94.275	93.917	88.151	97.256	99.286	92.376	95.149	100.33	98.972	99.236	99.535	110.16	99.956
95.169	96.595	97.361	93.435	97.195	99.266	99.955	99.894	99.117	95.224	93.195	88.238	98.624	99.376	92.437	95.481	100.81	99.953	99.666	99.727	110.62	98.374
95.324	95.763	96.853	93.472	98.183	100.95	101.74	102.27	98.459	94.189	94.371	88.895	98.057	100.44	93.004	95.918	102.13	99.248	98.461	99.94	110.06	98.698
95.282	97.577	97.468	93.693	98.382	99.765	100.95	102.22	100.07	94.871	94.348	88.762	99.997	99.893	92.647	95.953	101.33	99.965	98.83	100.19	111.84	96.698
95.316	96.673	98.192	94.609	99.101	101.73	103.15	103.15	99.415	94.718	93.84	90.399	99.102	100.82	93.51	95.509	103.46	101.11	97.786	99.095	110.14	99.533
95.786	97.209	97.389	94.316	98.564	101.74	103.35	104.08	100.6	94.826	93.733	90.997	101.38	100.74	93.781	96.32	103.18	101.27	100.18	100.6	110.97	99.255
95.43	96.517	98.549	93.346	98.917	103.33	105.11	105.23	100.68	95.608	95.123	90.752	98.767	102.18	95.848	96.373	103.94	102.85	98.765	100.37	111.06	99.027
96.209	97.495	98.645	94.529	99.001	103.58	105.26	104.18	102.18	95.67	94.889	91.214	102.05	102.31	95.618	96.562	104.51	100.75	99.018	101.2	111.53	99.416
100.36	101.5	103.95	96.829	103.32	114.75	117.53	116.81	108.38	100.17	99.23	98.153	107.56	113.94	106.2	103.88	119.89	116.48	99.664	100.92	111.54	98.9
99.733	102.14	102.93	98.116	104.8	115.09	116.61	117.45	111	101.54	98.338	101.98	109.36	115.46	105.28	104.85	119.7	116.74	100.78	101.8	112.48	100.73
94.445	95.407	95.955	93.563	96.968	95.988	97.928	98.327	93.869	91.816	93.391	86.72	95.164	97.292	91.073	93.512	98.512	96.973	99.16	100.12	110.11	98.462
